rating_rank,product_id,rating_range_id,rating,ratings_total,weighted_rating,avg_star_score,recent_month_sale,price_range_id,availability_id,is_fba,is_prime,condition_id,leaf_category
625,151,2,4.3,61.0,17.746677855693893,0.833,100,4.0,1,1,1,3.0,13.0
164,152,2,4.2,1802.0,31.488270337453937,0.832,0,1.0,1,0,0,3.0,14.0
262,153,2,4.4,734.0,29.039430196536482,0.879,3000,3.0,1,1,1,1.0,14.0
444,154,2,4.2,321.0,24.253116491286516,0.8190000000000001,300,2.0,1,0,0,3.0,13.0
143,155,2,4.0,3247.0,32.34317880512627,0.772,500,1.0,1,0,0,3.0,14.0
294,156,2,4.0,1137.0,28.148110458745105,0.785,400,4.0,1,0,0,,14.0
311,157,2,4.3,527.0,26.957114019936924,0.842,0,5.0,1,0,0,3.0,1.0
240,158,3,3.7,2890.0,29.48662364546048,0.7010000000000001,100,3.0,1,0,0,3.0,13.0
245,159,2,4.3,882.0,29.168298362597024,0.851,0,5.0,1,0,0,1.0,13.0
130,160,2,4.2,2839.0,33.39654919085206,0.825,100,5.0,1,0,0,3.0,14.0
293,161,2,4.0,1137.0,28.148110458745105,0.785,0,5.0,1,0,0,3.0,14.0
286,162,2,4.0,1137.0,28.148110458745105,0.785,50,6.0,1,0,0,,14.0
133,163,2,4.2,2839.0,33.39654919085206,0.825,0,5.0,1,0,0,3.0,14.0
291,164,2,4.0,1137.0,28.148110458745105,0.785,0,6.0,1,0,0,4.0,14.0
134,165,2,4.2,2839.0,33.39654919085206,0.825,100,6.0,1,0,0,4.0,14.0
619,166,2,4.3,66.0,18.080178263381153,0.846,0,5.0,1,0,0,,14.0
290,167,2,4.0,1137.0,28.148110458745105,0.785,50,5.0,1,0,0,4.0,14.0
289,168,2,4.0,1137.0,28.148110458745105,0.785,500,4.0,1,0,0,3.0,14.0
288,169,2,4.0,1137.0,28.148110458745105,0.785,2000,4.0,1,0,0,3.0,14.0
268,170,2,4.2,964.0,28.86293802562374,0.834,0,5.0,1,0,0,1.0,14.0
267,171,2,4.2,964.0,28.86293802562374,0.834,200,5.0,1,0,0,1.0,14.0
269,172,2,4.2,964.0,28.86293802562374,0.834,50,5.0,1,0,0,1.0,14.0
270,173,2,4.2,964.0,28.86293802562374,0.834,0,5.0,1,0,0,1.0,14.0
271,174,2,4.2,964.0,28.86293802562374,0.834,50,5.0,1,0,0,1.0,14.0
272,175,2,4.2,964.0,28.86293802562374,0.834,0,5.0,1,0,0,1.0,14.0
475,176,2,4.2,260.0,23.370985710755313,0.8330000000000001,50,1.0,1,1,0,3.0,12.0
287,177,2,4.0,1137.0,28.148110458745105,0.785,0,6.0,1,0,0,4.0,14.0
581,178,2,4.0,153.0,20.147810409654518,0.787,200,3.0,1,1,0,3.0,13.0
657,179,2,4.1,52.0,16.2781968455637,0.812,0,4.0,1,0,0,3.0,13.0
622,180,2,4.2,72.0,18.019929652823244,0.8099999999999999,0,3.0,1,0,0,3.0,13.0
843,181,3,3.6,8.0,7.910008478410391,0.693,0,4.0,1,0,0,3.0,13.0
669,182,3,3.5,85.0,15.590215536887275,0.6659999999999999,50,,3,0,1,,13.0
395,183,2,4.2,457.0,25.73285057327958,0.8260000000000001,50,4.0,1,1,0,3.0,13.0
171,184,2,4.3,1394.0,31.1347936852985,0.8580000000000001,50,4.0,1,0,0,3.0,12.0
168,185,2,4.3,1394.0,31.1347936852985,0.8580000000000001,200,4.0,1,0,0,3.0,12.0
169,186,2,4.3,1394.0,31.1347936852985,0.8580000000000001,200,4.0,1,0,0,3.0,12.0
172,187,2,4.3,1394.0,31.1347936852985,0.8580000000000001,50,4.0,1,1,1,3.0,12.0
174,188,2,4.3,1394.0,31.1347936852985,0.8580000000000001,100,4.0,1,0,0,3.0,12.0
175,189,2,4.3,1394.0,31.1347936852985,0.8580000000000001,100,4.0,1,0,0,3.0,12.0
446,190,2,4.1,359.0,24.13302652894564,0.803,0,,3,0,1,,13.0
445,191,2,4.1,359.0,24.13302652894564,0.803,0,,3,0,1,,13.0
176,192,2,4.3,1394.0,31.1347936852985,0.8580000000000001,50,4.0,1,0,0,3.0,12.0
177,193,2,4.3,1394.0,31.1347936852985,0.8580000000000001,0,4.0,1,0,0,3.0,12.0
178,194,2,4.3,1394.0,31.1347936852985,0.8580000000000001,0,,2,0,1,,12.0
179,195,2,4.3,1394.0,31.1347936852985,0.8580000000000001,0,4.0,1,0,0,3.0,12.0
180,196,2,4.3,1394.0,31.1347936852985,0.8580000000000001,0,4.0,1,0,0,3.0,12.0
182,197,2,4.3,1394.0,31.1347936852985,0.8580000000000001,0,4.0,1,0,0,3.0,12.0
181,198,2,4.3,1394.0,31.1347936852985,0.8580000000000001,0,4.0,1,0,0,3.0,12.0
229,199,2,4.2,1173.0,29.686322401629777,0.8280000000000001,0,4.0,1,0,0,8.0,1.0
230,200,2,4.2,1173.0,29.686322401629777,0.8280000000000001,0,4.0,1,0,0,8.0,1.0
232,201,2,4.2,1173.0,29.686322401629777,0.8280000000000001,0,5.0,1,0,0,1.0,1.0
233,202,2,4.2,1173.0,29.686322401629777,0.8280000000000001,0,,2,0,1,,1.0
231,203,2,4.2,1173.0,29.686322401629777,0.8280000000000001,0,4.0,1,0,0,8.0,1.0
228,204,2,4.2,1173.0,29.686322401629777,0.8280000000000001,0,,2,0,1,,1.0
830,205,1,4.7,5.0,8.421269505371859,0.948,50,4.0,1,0,0,1.0,1.0
403,206,2,4.2,444.0,25.61191198509821,0.8170000000000001,0,3.0,1,0,0,8.0,1.0
402,207,2,4.2,444.0,25.61191198509821,0.8170000000000001,0,4.0,1,0,0,8.0,1.0
401,208,2,4.2,444.0,25.61191198509821,0.8170000000000001,0,4.0,1,0,0,8.0,1.0
400,209,2,4.2,444.0,25.61191198509821,0.8170000000000001,0,3.0,1,0,0,8.0,1.0
399,210,2,4.2,444.0,25.61191198509821,0.8170000000000001,0,4.0,1,0,0,1.0,1.0
310,211,2,4.3,527.0,26.957114019936924,0.842,0,,3,0,1,,1.0
883,212,1,5.0,1.0,3.4657359027997265,1.0,50,,2,0,1,,13.0
767,213,2,4.1,21.0,12.673274058769096,0.801,0,,3,0,1,,13.0
647,214,2,4.4,47.0,17.033284447994724,0.87,300,5.0,1,0,0,1.0,13.0
768,215,2,4.1,21.0,12.673274058769096,0.801,0,6.0,1,0,0,1.0,13.0
769,216,2,4.1,21.0,12.673274058769096,0.801,0,,3,0,1,,13.0
932,217,5,0.0,0.0,0.0,0.0,0,,2,0,1,,1.0
959,218,5,0.0,0.0,0.0,0.0,0,,2,0,1,,1.0
929,219,5,0.0,0.0,0.0,0.0,0,6.0,1,0,0,1.0,1.0
933,220,5,0.0,0.0,0.0,0.0,0,6.0,1,0,0,1.0,1.0
665,221,2,4.1,45.0,15.69742972560529,0.797,50,,2,0,1,,13.0
398,222,2,4.2,444.0,25.61191198509821,0.8170000000000001,0,4.0,1,0,0,8.0,1.0
914,223,4,2.5,3.0,3.4657359027997265,0.411,0,6.0,1,0,0,1.0,13.0
353,224,1,4.5,350.0,26.373538005596394,0.882,50,3.0,3,1,1,,12.0
328,226,2,4.4,455.0,26.938968361863303,0.876,50,4.0,1,1,1,,12.0
352,227,1,4.5,350.0,26.373538005596394,0.882,50,2.0,1,0,0,5.0,12.0
486,228,1,4.6,140.0,22.764295495739574,0.914,0,,2,0,1,,12.0
493,229,1,4.6,140.0,22.764295495739574,0.914,0,,2,0,1,,12.0
304,230,2,4.3,529.0,26.973371128148518,0.8520000000000001,500,2.0,1,0,0,5.0,12.0
351,231,1,4.5,350.0,26.373538005596394,0.882,200,3.0,3,1,1,,12.0
488,232,1,4.6,140.0,22.764295495739574,0.914,50,,2,0,1,,12.0
320,233,2,4.4,455.0,26.938968361863303,0.876,500,2.0,3,1,1,,12.0
324,234,2,4.4,455.0,26.938968361863303,0.876,50,3.0,1,0,0,5.0,12.0
326,235,2,4.4,455.0,26.938968361863303,0.876,0,4.0,3,1,1,,12.0
325,236,2,4.4,455.0,26.938968361863303,0.876,50,2.0,1,1,1,,12.0
322,237,2,4.4,455.0,26.938968361863303,0.876,50,3.0,1,1,1,,12.0
485,238,1,4.6,140.0,22.764295495739574,0.914,50,,2,0,1,,12.0
323,239,2,4.4,455.0,26.938968361863303,0.876,0,4.0,1,1,1,5.0,12.0
321,240,2,4.4,455.0,26.938968361863303,0.876,500,2.0,1,0,0,5.0,12.0
