product_id,recent_month_sale,month_before_day_sales,sales_trend_id,sales_rank,buy_box_price,rating,rating_rank,condition_id,availability_id,is_new,is_fba,is_prime,rating_range_id,leaf_category,brand_id
4,200,700,2,98,109.0,4.0,139,3.0,1,1,0,0,2,12.0,23
5,0,0,3,477,0.0,4.4,295,,2,1,0,1,2,10.0,27
6,1000,6000,2,23,194.99,3.9,215,3.0,1,1,0,0,3,14.0,23
7,300,1200,2,81,109.99,4.2,418,3.0,1,1,0,0,2,12.0,23
8,300,1000,2,70,154.44,4.4,19,4.0,1,1,0,0,2,12.0,4
9,50,0,1,201,109.99,4.4,16,3.0,1,1,0,0,2,12.0,23
10,0,0,3,363,295.3,4.3,61,4.0,1,1,0,0,2,12.0,23
11,50,50,3,200,155.0,4.4,15,4.0,1,1,0,0,2,12.0,23
12,50,0,1,204,349.0,4.3,60,4.0,1,1,0,0,2,12.0,23
13,0,0,3,567,1299.99,4.0,462,8.0,1,0,0,0,2,1.0,27
14,1000,1500,2,13,141.0,4.4,17,3.0,1,1,0,0,2,12.0,23
15,100,200,2,151,134.56,4.4,296,3.0,1,1,0,0,2,12.0,4
16,0,0,3,585,249.0,4.4,483,4.0,1,1,0,0,2,12.0,23
17,1000,900,1,14,116.0,4.4,18,3.0,1,1,0,0,2,12.0,23
18,0,0,3,631,184.0,4.2,558,3.0,1,1,0,0,2,12.0,23
19,0,0,3,617,359.95,4.3,534,3.0,1,1,0,0,2,1.0,23
20,500,0,1,29,136.0,4.3,39,4.0,1,1,0,0,2,12.0,23
21,500,0,1,30,162.99,4.3,40,4.0,1,1,0,0,2,12.0,23
22,6000,78000,2,4,115.98,4.3,41,3.0,1,1,0,0,2,12.0,23
23,500,7000,2,35,124.99,4.0,140,3.0,1,1,0,0,2,12.0,23
24,4000,16500,2,6,133.72,4.3,42,3.0,1,1,0,0,2,12.0,23
25,300,1150,2,74,299.0,3.9,159,3.0,1,0,1,1,3,14.0,23
26,0,0,3,819,399.0,5.0,814,1.0,1,1,0,0,1,14.0,27
27,0,0,3,679,0.0,4.4,633,,2,1,0,1,2,1.0,26
28,100,600,2,190,130.44,4.1,676,3.0,1,0,0,0,2,13.0,26
29,500,4500,2,38,269.96,3.9,161,3.0,1,1,0,0,3,14.0,23
30,300,600,2,73,279.12,3.9,151,3.0,1,1,0,0,3,14.0,23
31,0,0,3,608,0.0,3.6,517,,2,1,0,1,3,13.0,36
32,0,0,3,455,1599.99,4.6,241,8.0,1,0,0,0,1,1.0,27
33,100,200,2,158,198.99,3.8,404,3.0,1,1,0,0,3,13.0,26
34,0,0,3,801,1141.3,5.0,794,1.0,1,1,0,0,1,1.0,26
35,50,0,1,241,680.0,4.2,263,1.0,1,1,0,0,2,14.0,26
36,50,500,2,217,179.0,4.3,93,4.0,1,1,0,0,2,12.0,23
37,100,500,2,129,169.0,4.3,92,,1,1,0,0,2,12.0,23
38,50,50,3,216,0.0,4.3,91,,3,1,0,1,2,12.0,23
39,1000,3000,2,19,169.0,4.3,90,3.0,1,1,0,0,2,12.0,23
40,200,900,2,96,239.38,4.3,89,4.0,1,1,0,0,2,12.0,23
41,50,150,2,292,159.0,4.0,535,3.0,1,1,0,0,2,13.0,26
42,500,3300,2,39,289.03,3.9,162,3.0,1,1,0,0,3,14.0,23
43,0,0,3,371,259.99,4.3,88,3.0,1,1,0,0,2,12.0,23
44,50,50,3,214,255.0,4.3,84,3.0,1,1,1,0,2,12.0,23
45,0,0,3,404,259.45,3.9,160,3.0,1,1,0,0,3,14.0,23
46,0,0,3,368,219.45,4.3,83,4.0,1,1,0,0,2,12.0,23
47,0,0,3,369,218.07,4.3,85,4.0,1,1,0,0,2,12.0,23
48,50,50,3,215,219.56,4.3,86,4.0,1,1,0,0,2,12.0,23
49,0,0,3,370,379.0,4.3,87,4.0,1,1,0,0,2,12.0,23
50,0,0,3,885,0.0,5.0,882,,2,1,0,1,1,14.0,29
51,0,0,3,695,435.0,3.9,656,3.0,1,1,0,0,3,1.0,23
52,100,300,2,137,289.6,3.9,158,3.0,1,1,0,0,3,14.0,23
53,0,0,3,402,499.0,4.7,150,8.0,1,0,0,0,1,1.0,27
54,0,0,3,648,0.0,3.6,579,,3,1,0,1,3,1.0,27
55,0,0,3,753,0.0,4.6,733,,2,1,0,1,1,1.0,29
56,50,150,2,230,349.08,3.9,156,3.0,1,1,0,0,3,14.0,23
57,0,0,3,491,0.0,4.5,331,,2,1,0,1,1,13.0,27
58,200,200,3,91,29.99,4.5,38,1.0,1,1,1,1,1,12.0,1
59,0,0,3,873,0.0,5.0,869,,2,1,0,1,1,14.0,29
60,50,50,3,229,372.0,3.9,155,4.0,1,1,0,0,3,14.0,23
61,50,50,3,228,599.0,3.9,154,4.0,1,1,0,0,3,14.0,23
62,50,50,3,226,309.0,3.9,152,3.0,1,1,0,0,3,14.0,23
63,0,0,3,859,0.0,4.7,855,,2,1,0,1,1,1.0,29
64,0,0,3,800,0.0,4.7,792,,2,1,0,1,1,14.0,27
65,0,0,3,651,999.99,3.5,583,8.0,1,0,0,0,3,1.0,27
66,50,50,3,227,689.0,3.9,153,4.0,1,1,0,0,3,14.0,23
67,100,0,1,136,234.99,3.9,142,3.0,1,1,1,0,3,13.0,26
68,0,0,3,403,549.0,3.9,157,4.0,1,1,0,0,3,14.0,23
69,300,1700,2,71,478.0,4.4,95,3.0,1,1,0,0,2,12.0,23
70,50,750,2,218,448.95,4.4,94,3.0,1,1,0,0,2,12.0,23
71,0,0,3,372,479.95,4.4,97,3.0,1,1,0,0,2,12.0,23
72,50,50,3,220,449.95,4.4,98,3.0,1,1,0,0,2,12.0,23
73,0,0,3,373,514.95,4.4,99,3.0,1,1,0,0,2,12.0,23
74,0,0,3,374,494.95,4.4,100,3.0,1,1,0,0,2,12.0,23
75,50,0,1,221,479.95,4.4,101,3.0,1,1,0,0,2,12.0,23
76,0,0,3,375,469.95,4.4,102,3.0,1,1,0,0,2,12.0,23
77,0,0,3,377,539.95,4.4,104,3.0,1,1,0,0,2,12.0,23
78,0,0,3,378,509.95,4.4,105,,1,1,0,0,2,12.0,23
79,0,0,3,379,509.95,4.4,107,3.0,1,1,0,0,2,12.0,23
80,50,50,3,330,455.0,4.4,789,4.0,1,1,0,0,2,1.0,23
81,500,700,2,44,319.06,3.8,281,3.0,1,1,0,0,3,14.0,23
82,50,50,3,219,469.95,4.4,96,3.0,1,1,0,0,2,12.0,23
83,500,2500,2,40,73.97,4.2,163,3.0,1,1,0,0,2,14.0,26
84,50,900,2,280,385.99,4.1,447,3.0,1,1,0,0,2,1.0,23
85,0,0,3,380,514.95,4.4,108,3.0,1,1,0,0,2,12.0,23
86,50,150,2,246,319.0,3.8,284,3.0,1,1,1,0,3,14.0,23
87,100,350,2,130,489.95,4.4,106,3.0,1,1,0,0,2,12.0,23
88,500,2000,2,45,399.0,3.8,285,3.0,1,1,0,0,3,14.0,4
89,200,2400,2,106,369.16,3.8,283,3.0,1,1,0,0,3,14.0,23
90,0,0,3,376,539.95,4.4,103,3.0,1,1,0,0,2,12.0,23
91,50,0,1,245,479.0,3.8,282,3.0,1,1,0,0,3,14.0,23
92,0,0,3,750,579.95,4.2,727,3.0,1,1,0,0,2,1.0,23
93,500,2200,2,33,355.0,4.2,75,3.0,1,1,0,0,2,12.0,4
94,100,600,2,128,279.0,4.2,74,3.0,1,1,0,0,2,12.0,4
95,100,600,2,127,297.0,4.2,73,3.0,1,1,0,0,2,12.0,4
96,50,50,3,205,399.03,4.2,62,3.0,1,1,0,0,2,12.0,4
97,0,0,3,877,0.0,4.5,873,,2,1,0,1,1,13.0,29
98,50,0,1,207,344.0,4.2,70,3.0,1,1,0,0,2,12.0,4
99,1000,1000,3,24,58.91,4.1,275,3.0,1,1,0,0,2,14.0,27
100,1000,3100,2,18,285.0,4.2,63,3.0,1,1,0,0,2,12.0,4
101,200,300,2,94,289.0,4.2,64,3.0,1,1,0,0,2,12.0,4
102,400,1050,2,63,299.0,4.2,66,3.0,1,1,0,0,2,12.0,4
103,100,300,2,126,339.0,4.2,67,3.0,1,1,0,0,2,12.0,4
104,200,3000,2,95,279.0,4.2,68,3.0,1,1,0,0,2,12.0,4
105,50,50,3,209,389.0,4.2,76,4.0,1,1,0,0,2,12.0,4
106,0,0,3,389,459.95,4.2,122,3.0,1,1,0,0,2,14.0,23
107,500,0,1,34,404.0,4.2,123,3.0,1,1,0,0,2,14.0,23
108,300,100,1,72,419.07,4.2,135,3.0,1,1,0,0,2,14.0,4
109,400,2200,2,64,447.94,4.2,125,4.0,1,1,0,0,2,14.0,23
110,0,0,3,365,379.0,4.2,72,3.0,1,1,0,0,2,12.0,4
111,50,900,2,213,455.0,4.2,81,4.0,1,1,0,0,2,12.0,4
112,50,50,3,305,899.99,4.1,620,3.0,1,1,0,0,2,1.0,23
113,50,50,3,212,318.0,4.2,80,3.0,1,1,0,0,2,12.0,4
114,50,50,3,208,349.0,4.2,71,3.0,1,1,0,0,2,12.0,4
115,1000,59000,2,21,64.99,4.2,166,3.0,1,1,0,0,2,14.0,26
116,50,450,2,210,347.0,4.2,77,3.0,1,1,0,0,2,12.0,4
117,0,0,3,390,448.0,4.2,124,3.0,1,1,0,0,2,14.0,23
118,0,0,3,366,393.0,4.2,78,3.0,1,1,0,0,2,12.0,4
119,50,50,3,211,399.0,4.2,79,3.0,1,1,0,0,2,12.0,4
840,0,0,3,467,529.0,4.2,257,1.0,1,1,0,0,2,14.0,29
841,0,0,3,442,599.0,4.1,226,1.0,1,1,0,0,2,14.0,29
842,0,0,3,438,350.1,4.1,221,1.0,1,1,0,0,2,14.0,29
843,0,0,3,441,369.0,4.1,225,1.0,1,1,0,0,2,14.0,29
844,0,0,3,459,375.0,4.2,248,1.0,1,1,0,0,2,14.0,29
845,0,0,3,465,419.0,4.2,255,1.0,1,1,0,0,2,14.0,29
846,0,0,3,464,699.0,4.2,254,1.0,1,1,0,0,2,14.0,29
847,50,50,3,237,529.0,4.1,224,1.0,1,1,0,0,2,14.0,29
848,0,0,3,463,389.0,4.2,253,1.0,1,1,0,0,2,14.0,29
849,0,0,3,440,429.0,4.1,223,1.0,1,1,0,0,2,14.0,29
850,50,150,2,296,1159.99,4.4,555,1.0,1,1,1,1,2,13.0,15
851,100,200,2,144,907.25,4.2,216,1.0,1,1,1,1,2,13.0,36
852,0,0,3,666,899.99,4.4,606,1.0,1,1,1,1,2,13.0,36
853,50,0,1,320,0.0,4.4,719,,3,1,0,1,2,1.0,27
854,0,0,3,760,1259.99,3.9,740,1.0,1,1,0,0,3,1.0,27
855,0,0,3,759,1439.99,3.9,739,1.0,1,1,0,0,3,1.0,27
856,0,0,3,761,1199.98,3.9,741,1.0,1,1,0,0,3,1.0,27
857,0,0,3,939,369.99,0.0,939,1.0,1,1,0,0,5,14.0,27
858,50,50,3,338,268.88,0.0,938,1.0,1,1,0,0,5,14.0,27
859,0,0,3,954,0.0,0.0,954,,2,1,0,1,5,14.0,27
860,50,50,3,337,0.0,4.0,916,,2,1,0,1,2,14.0,27
861,0,0,3,830,268.88,5.0,825,1.0,1,1,0,0,1,14.0,27
862,0,0,3,938,246.88,0.0,937,1.0,1,1,0,0,5,14.0,27
863,0,0,3,406,399.99,4.1,167,1.0,1,1,0,0,2,14.0,27
864,0,0,3,936,236.88,0.0,935,1.0,1,1,0,0,5,14.0,27
865,0,0,3,752,599.99,4.2,731,1.0,1,1,0,0,2,1.0,29
866,50,0,1,317,549.99,4.2,678,1.0,1,1,0,1,2,,29
867,0,0,3,751,529.99,4.2,730,1.0,1,1,0,0,2,1.0,29
868,0,0,3,831,459.99,5.0,826,1.0,1,1,0,1,1,,29
869,0,0,3,632,1659.0,4.5,559,1.0,1,1,0,0,1,1.0,26
870,0,0,3,635,1539.99,4.5,562,1.0,1,1,0,0,1,1.0,26
871,0,0,3,634,1749.0,4.5,561,1.0,1,1,0,0,1,1.0,26
872,0,0,3,850,0.0,3.2,846,,2,1,0,1,3,1.0,9
873,0,0,3,681,659.99,4.3,635,1.0,1,1,0,0,2,1.0,27
874,0,0,3,652,699.99,3.5,584,1.0,1,1,0,0,3,1.0,27
875,0,0,3,826,1199.0,4.1,821,1.0,1,1,0,0,2,1.0,41
876,0,0,3,827,797.05,4.1,822,1.0,1,1,0,1,2,1.0,41
877,0,0,3,825,1299.0,4.1,820,1.0,1,1,0,0,2,1.0,41
878,100,300,2,196,499.99,4.6,756,1.0,1,1,0,0,1,1.0,29
879,0,0,3,824,999.0,4.1,819,1.0,1,1,0,0,2,1.0,41
880,0,0,3,799,359.0,4.0,791,1.0,1,1,0,0,2,14.0,27
881,0,50,2,852,0.0,4.0,848,,2,1,0,1,2,14.0,27
882,0,0,3,727,429.99,4.6,700,1.0,1,1,1,1,1,1.0,9
883,0,0,3,855,649.99,5.0,851,1.0,1,1,0,0,1,1.0,39
884,0,0,3,927,589.99,0.0,926,1.0,1,1,1,1,5,13.0,19
885,0,0,3,649,499.99,3.6,580,8.0,1,0,0,0,3,1.0,27
886,0,0,3,790,959.98,3.8,779,1.0,1,1,0,0,3,1.0,27
887,50,0,1,328,989.98,3.8,778,1.0,1,1,0,0,3,1.0,27
888,50,0,1,327,1069.98,3.8,777,1.0,1,1,0,0,3,1.0,27
889,0,0,3,657,599.99,4.7,589,1.0,1,1,0,0,1,13.0,27
890,0,0,3,656,0.0,4.7,588,,3,1,0,1,1,13.0,27
891,0,0,3,655,649.99,4.7,587,1.0,1,1,0,0,1,13.0,27
892,0,0,3,658,0.0,4.7,590,,3,1,0,1,1,13.0,27
893,50,0,1,299,739.99,4.7,591,1.0,1,1,0,0,1,13.0,27
894,0,0,3,395,2199.99,4.6,136,1.0,1,1,0,0,1,1.0,27
895,0,0,3,396,2088.99,4.6,137,1.0,1,1,0,0,1,1.0,27
896,0,0,3,919,0.0,1.0,918,,2,1,0,1,4,13.0,19
897,50,0,1,278,379.0,4.3,441,1.0,1,1,0,0,2,14.0,27
898,100,250,2,180,0.0,4.4,605,,2,1,0,1,2,13.0,36
899,0,0,3,924,1349.99,0.0,923,1.0,1,1,0,0,5,1.0,26
900,0,0,3,925,1699.99,0.0,924,1.0,1,1,0,0,5,1.0,26
901,0,0,3,926,1499.99,0.0,925,1.0,1,1,0,0,5,1.0,26
902,50,1550,2,306,180.0,4.1,624,8.0,1,0,0,0,2,14.0,27
903,0,0,3,905,482.97,5.0,903,1.0,1,1,0,0,1,14.0,26
904,0,50,2,789,0.0,3.6,775,,3,1,0,1,3,1.0,27
905,0,0,3,822,1399.0,4.1,817,1.0,1,1,0,0,2,1.0,41
906,0,0,3,823,1139.0,4.1,818,1.0,1,1,0,1,2,1.0,41
907,0,0,3,810,0.0,4.4,804,,3,1,0,1,2,14.0,27
908,0,0,3,775,0.0,4.2,758,,2,1,0,1,2,14.0,27
909,0,0,3,552,479.99,4.5,432,1.0,1,1,0,0,1,14.0,29
910,0,0,3,553,499.0,4.5,433,1.0,1,1,0,0,1,14.0,8
911,0,0,3,958,1549.0,0.0,958,1.0,1,1,0,0,5,1.0,26
912,0,0,3,923,0.0,0.0,922,,2,1,0,1,5,13.0,39
913,0,0,3,811,629.99,3.7,805,1.0,1,1,0,0,3,1.0,27
914,0,0,3,812,899.99,3.7,806,1.0,1,1,0,0,3,1.0,27
915,0,0,3,813,699.99,3.7,807,1.0,1,1,0,0,3,1.0,27
916,0,0,3,815,799.99,3.7,809,1.0,1,1,0,0,3,1.0,6
917,0,0,3,797,0.0,3.8,788,,2,1,0,1,3,14.0,27
918,50,150,2,326,0.0,4.8,776,,2,1,0,1,1,13.0,27
919,50,300,2,329,899.99,4.6,780,1.0,1,1,1,1,1,1.0,21
920,0,0,3,917,0.0,3.0,915,,2,1,0,1,3,1.0,27
921,0,0,3,935,0.0,0.0,934,,2,1,0,1,5,1.0,27
922,0,0,3,568,659.99,4.0,463,1.0,1,1,0,0,2,1.0,27
923,0,0,3,569,959.99,4.0,464,1.0,1,1,0,0,2,1.0,27
924,0,0,3,746,759.99,3.9,721,1.0,1,1,0,0,3,1.0,27
925,50,50,3,321,639.99,3.9,722,1.0,1,1,0,0,3,1.0,27
926,0,0,3,747,899.99,3.9,723,1.0,1,1,0,0,3,1.0,27
927,0,0,3,909,569.99,5.0,907,8.0,1,0,0,0,1,,27
928,500,33800,2,55,1449.0,4.7,360,1.0,1,1,1,1,1,14.0,4
929,500,4400,2,56,1692.0,4.7,361,1.0,1,1,1,1,1,14.0,4
930,1000,139000,2,26,1449.0,4.7,362,1.0,1,1,1,1,1,14.0,4
931,1000,24500,2,27,1849.0,4.7,363,1.0,1,1,1,1,1,14.0,4
932,500,7300,2,54,1825.0,4.7,359,1.0,1,1,1,1,1,14.0,4
933,100,6400,2,157,1729.0,4.7,364,1.0,1,1,0,0,1,14.0,4
934,0,0,3,940,729.99,0.0,940,1.0,1,1,0,0,5,13.0,26
935,0,50,2,837,869.99,5.0,833,1.0,1,1,0,0,1,13.0,26
936,0,0,3,838,1099.99,5.0,834,1.0,1,1,0,0,1,13.0,26
937,0,0,3,921,0.0,1.0,920,,3,1,0,1,4,13.0,26
938,0,0,3,840,1369.99,5.0,836,1.0,1,1,0,0,1,13.0,26
939,0,0,3,841,1569.99,5.0,837,1.0,1,1,0,0,1,13.0,26
940,0,0,3,842,999.99,5.0,838,1.0,1,1,0,0,1,13.0,26
941,0,0,3,945,0.0,0.0,945,,2,1,0,1,5,14.0,27
942,0,50,2,773,0.0,4.7,755,,2,1,0,1,1,14.0,27
943,100,1450,2,156,619.99,4.5,355,1.0,1,1,0,0,1,1.0,27
944,0,0,3,947,0.0,0.0,947,,2,1,0,1,5,14.0,27
945,0,0,3,848,0.0,4.0,844,,2,1,0,1,2,14.0,27
946,0,0,3,941,1348.99,0.0,941,1.0,1,1,0,0,5,1.0,26
947,0,0,3,922,1609.99,1.0,921,1.0,1,1,0,0,4,1.0,26
948,0,0,3,780,1699.99,4.2,763,1.0,1,1,0,0,2,1.0,29
949,0,0,3,781,1299.99,4.2,764,1.0,1,1,0,0,2,1.0,29
950,0,0,3,779,1099.99,4.2,762,1.0,1,1,0,0,2,1.0,29
951,0,0,3,777,1399.99,4.2,760,1.0,1,1,0,0,2,1.0,29
952,0,0,3,776,1199.99,4.2,759,1.0,1,1,0,0,2,1.0,29
953,0,0,3,778,0.0,4.2,761,,3,1,0,1,2,1.0,29
954,0,0,3,950,1248.99,0.0,950,1.0,1,1,0,0,5,1.0,26
955,0,0,3,397,2189.99,4.6,138,1.0,1,1,0,0,1,1.0,27
956,0,0,3,796,1499.99,5.0,787,1.0,1,1,0,0,1,1.0,26
957,0,0,3,548,288.89,4.1,424,3.0,1,1,0,0,2,13.0,27
958,0,0,3,944,1929.0,0.0,944,1.0,1,1,0,0,5,1.0,26
959,0,0,3,906,1729.0,5.0,904,1.0,1,1,0,0,1,1.0,26
361,0,0,3,558,379.35,4.1,439,3.0,1,1,0,0,2,13.0,27
362,0,0,3,559,304.05,4.1,440,3.0,1,1,0,0,2,13.0,27
363,100,700,2,164,469.9,4.1,437,3.0,1,1,0,0,2,13.0,27
364,0,0,3,554,421.11,4.1,434,3.0,1,1,0,0,2,13.0,27
365,0,0,3,556,354.35,4.1,436,3.0,1,1,0,0,2,13.0,27
366,0,0,3,555,443.33,4.1,435,3.0,1,1,0,0,2,13.0,27
367,0,0,3,385,257.99,4.1,118,1.0,1,1,1,1,2,14.0,27
368,0,0,3,384,239.0,4.1,117,1.0,1,1,0,0,2,14.0,27
369,50,50,3,223,215.25,4.1,116,1.0,1,1,0,0,2,14.0,27
370,100,150,2,132,299.0,4.1,115,1.0,1,1,1,1,2,14.0,27
371,0,0,3,549,0.0,4.3,426,,2,1,0,1,2,13.0,36
372,0,0,3,479,1499.0,4.3,307,4.0,1,1,0,0,2,1.0,23
373,50,0,1,222,220.0,4.1,114,1.0,1,1,0,0,2,14.0,27
374,0,0,3,383,199.0,4.1,113,1.0,1,1,0,0,2,14.0,27
375,100,0,1,131,245.0,4.1,112,1.0,1,1,0,0,2,14.0,27
376,300,300,3,80,1049.0,4.2,273,1.0,1,1,0,0,2,14.0,6
377,0,0,3,588,0.0,4.6,487,,2,1,0,1,1,12.0,23
378,10000,0,1,3,149.99,4.4,35,1.0,1,1,1,1,2,12.0,35
379,4000,50000,2,5,199.99,4.4,34,1.0,1,1,1,1,2,12.0,35
380,10000,115000,2,1,159.99,4.4,21,1.0,1,1,1,1,2,12.0,35
381,0,0,3,478,415.0,4.3,301,1.0,1,1,0,0,2,14.0,21
382,50,50,3,251,479.0,4.3,300,,1,1,0,0,2,14.0,21
383,50,1000,2,250,434.99,4.3,299,1.0,1,1,0,0,2,14.0,21
384,500,0,1,47,335.99,4.3,298,,1,1,0,0,2,14.0,21
385,0,0,3,636,0.0,4.6,563,,2,1,0,1,1,14.0,33
386,0,0,3,902,0.0,5.0,900,,2,1,0,1,1,1.0,29
387,100,50,1,134,459.96,4.2,131,3.0,1,1,0,0,2,14.0,23
388,50,500,2,224,589.0,4.2,132,3.0,1,1,0,0,2,14.0,23
389,0,0,3,475,609.95,4.0,292,3.0,1,1,0,0,2,14.0,23
390,200,350,2,90,237.71,4.4,27,1.0,1,1,1,1,2,12.0,35
391,50,16750,2,202,170.56,4.4,28,8.0,1,0,1,0,2,12.0,35
392,200,11700,2,89,237.71,4.4,20,1.0,1,1,1,1,2,12.0,35
393,0,0,3,381,240.0,4.1,109,1.0,1,1,0,0,2,14.0,27
394,0,0,3,382,173.99,4.1,110,1.0,1,1,0,0,2,14.0,27
395,200,200,3,97,219.99,4.1,111,1.0,1,1,0,0,2,14.0,27
396,0,0,3,730,330.05,3.7,703,3.0,1,1,0,0,3,1.0,37
397,0,0,3,739,326.28,3.7,713,3.0,1,1,0,0,3,1.0,37
398,0,0,3,731,369.98,3.7,704,3.0,1,1,0,0,3,1.0,37
399,0,0,3,732,406.78,3.7,705,3.0,1,1,0,0,3,1.0,37
400,0,0,3,738,406.78,3.7,712,3.0,1,1,0,0,3,1.0,37
401,0,0,3,740,279.0,3.7,714,3.0,1,1,0,0,3,1.0,37
402,0,0,3,744,289.0,3.7,718,3.0,1,1,0,0,3,1.0,14
403,0,0,3,743,269.0,3.7,717,3.0,1,1,0,0,3,1.0,37
404,0,0,3,735,332.03,3.7,709,3.0,1,1,0,0,3,1.0,37
405,0,0,3,737,239.0,3.7,711,3.0,1,1,0,0,3,1.0,37
406,0,0,3,728,286.12,3.7,701,3.0,1,1,0,0,3,1.0,37
407,100,100,3,192,269.0,3.7,708,3.0,1,1,0,0,3,1.0,37
408,0,0,3,734,452.78,3.7,707,3.0,1,1,0,0,3,1.0,37
409,0,0,3,733,378.03,3.7,706,3.0,1,1,0,0,3,1.0,37
410,0,0,3,729,304.78,3.7,702,3.0,1,1,0,0,3,1.0,37
411,0,0,3,742,297.53,3.7,716,3.0,1,1,0,0,3,1.0,37
412,0,0,3,741,322.03,3.7,715,3.0,1,1,0,0,3,1.0,37
413,0,0,3,736,360.78,3.7,710,3.0,1,1,0,0,3,1.0,37
414,0,0,3,817,0.0,5.0,812,,2,1,0,1,1,1.0,29
415,0,500,2,461,339.0,4.2,250,1.0,1,1,0,0,2,14.0,29
416,100,10200,2,124,220.49,4.4,29,1.0,1,1,1,1,2,12.0,35
417,400,0,1,62,222.19,4.4,57,1.0,1,1,1,1,2,14.0,27
418,0,0,3,367,1499.99,4.3,82,1.0,1,1,0,0,2,13.0,40
419,0,0,3,581,299.99,4.0,479,3.0,1,1,1,0,2,13.0,26
420,50,0,1,295,474.99,3.8,552,1.0,1,1,1,1,3,13.0,34
421,0,0,3,357,0.0,4.4,36,,2,1,0,1,2,12.0,35
422,0,0,3,350,0.0,4.4,23,,2,1,0,1,2,12.0,35
423,0,0,3,358,0.0,4.4,37,,2,1,0,1,2,12.0,35
424,0,0,3,913,0.0,5.0,911,,2,1,0,1,1,14.0,30
425,0,0,3,654,0.0,4.4,586,,2,1,0,1,2,13.0,26
426,0,0,3,898,0.0,5.0,896,,2,1,0,1,1,13.0,26
427,300,17500,2,79,595.0,4.2,265,1.0,1,1,0,0,2,14.0,26
428,100,1000,2,148,505.0,4.2,264,1.0,1,1,0,0,2,14.0,26
429,0,0,3,856,0.0,5.0,852,,2,1,0,1,1,13.0,26
430,0,0,3,349,0.0,4.4,22,,2,1,0,1,2,12.0,35
431,0,0,3,356,0.0,4.4,33,,2,1,0,1,2,12.0,35
432,0,0,3,352,0.0,4.4,25,,2,1,0,1,2,12.0,35
433,10000,10000,3,2,0.0,4.4,26,,2,1,0,1,2,12.0,35
434,0,0,3,353,0.0,4.4,30,,2,1,0,1,2,12.0,35
435,0,0,3,354,0.0,4.4,31,,2,1,0,1,2,12.0,35
436,0,0,3,355,0.0,4.4,32,,2,1,0,1,2,12.0,35
437,0,0,3,351,0.0,4.4,24,,2,1,0,1,2,12.0,35
438,0,0,3,684,0.0,4.1,638,,2,1,0,1,2,13.0,29
439,0,0,3,614,0.0,4.3,531,,3,1,0,1,2,1.0,41
440,0,0,3,615,580.0,4.3,532,1.0,1,1,0,0,2,1.0,41
441,0,0,3,616,0.0,4.3,533,,3,1,0,1,2,1.0,41
442,100,0,1,182,503.49,4.0,610,1.0,1,1,1,1,2,13.0,34
443,500,3000,2,60,239.99,3.7,557,3.0,1,1,1,0,3,13.0,27
444,0,0,3,709,599.99,4.0,679,1.0,1,1,1,1,2,13.0,34
445,0,0,3,867,0.0,5.0,863,,2,1,0,1,1,14.0,30
446,50,0,1,302,559.99,4.0,611,1.0,1,1,1,1,2,13.0,34
447,0,0,3,708,419.99,4.0,677,1.0,1,1,1,1,2,1.0,12
448,0,0,3,541,879.0,4.5,409,1.0,1,1,0,0,1,1.0,26
449,0,0,3,583,0.0,4.4,481,,2,1,0,1,2,1.0,26
450,0,0,3,584,835.9,4.4,482,1.0,1,1,0,0,2,1.0,26
451,0,0,3,717,1149.99,4.4,689,1.0,1,1,0,0,2,1.0,29
452,0,0,3,718,1049.0,4.4,690,1.0,1,1,0,0,2,1.0,29
453,0,0,3,716,949.0,4.4,688,1.0,1,1,0,0,2,1.0,29
454,0,0,3,719,949.0,4.4,691,1.0,1,1,0,0,2,1.0,29
455,0,0,3,720,1393.5,4.4,692,1.0,1,1,0,0,2,1.0,29
456,0,0,3,721,999.99,4.4,694,8.0,1,0,0,0,2,1.0,29
457,0,0,3,724,1299.0,4.4,697,1.0,1,1,0,0,2,1.0,29
458,0,0,3,725,989.0,4.4,698,1.0,1,1,0,0,2,1.0,29
459,0,0,3,726,0.0,4.4,699,,3,1,0,1,2,1.0,29
460,50,50,3,304,979.95,4.4,615,1.0,1,1,1,1,2,13.0,32
461,0,0,3,653,0.0,4.4,585,,3,1,0,1,2,13.0,39
462,100,200,2,150,0.0,4.4,279,,3,1,0,1,2,14.0,29
463,200,3600,2,104,724.88,4.4,276,1.0,1,1,1,1,2,14.0,29
464,200,0,1,105,0.0,4.4,278,,3,1,0,1,2,14.0,29
465,100,700,2,149,639.99,4.4,277,1.0,1,1,0,0,2,14.0,29
466,50,100,2,240,629.99,4.3,247,1.0,1,1,1,1,2,13.0,39
467,0,0,3,643,709.0,4.4,570,1.0,1,1,0,0,2,14.0,29
468,0,0,3,890,0.0,5.0,888,,2,1,0,1,1,1.0,26
469,0,0,3,828,0.0,4.2,823,,3,1,0,1,2,13.0,29
470,0,0,3,668,619.99,4.0,609,1.0,1,1,1,1,2,13.0,34
471,50,0,1,275,719.0,4.1,417,1.0,1,1,0,0,2,14.0,27
472,50,50,3,274,689.0,4.1,416,1.0,1,1,0,0,2,14.0,27
473,100,2300,2,161,618.99,4.1,415,1.0,1,1,0,0,2,14.0,27
474,100,1050,2,160,479.99,4.1,414,1.0,1,1,0,0,2,14.0,27
