product_id,recent_month_sale,price,recent_month_revenue,availability_id,is_fba,is_prime,is_free_shipping,is_new,condition_id,price_range_id
597,1000,310.99,310990.0,1,1,1,1,1,1.0,4.0
598,50,581.99,29099.5,1,0,0,1,1,1.0,5.0
599,0,669.99,0.0,1,1,1,1,1,1.0,5.0
600,0,1458.99,0.0,1,0,0,1,1,1.0,6.0
601,0,1789.99,0.0,1,0,0,1,1,1.0,6.0
602,0,1358.99,0.0,1,0,0,1,1,1.0,6.0
603,0,1128.99,0.0,1,0,0,1,1,1.0,6.0
604,0,858.99,0.0,1,0,0,1,1,1.0,5.0
605,0,1238.99,0.0,1,0,0,1,1,1.0,6.0
606,0,0.0,0.0,2,0,1,0,1,,
607,0,699.99,0.0,1,0,0,1,1,1.0,5.0
608,0,0.0,0.0,2,0,1,0,1,,
609,0,0.0,0.0,2,0,1,0,1,,
610,0,0.0,0.0,2,0,1,0,1,,
611,50,635.0,31750.0,1,0,0,1,1,1.0,5.0
612,100,507.99,50799.0,1,0,0,1,1,1.0,5.0
613,300,444.0,133200.0,1,0,0,1,1,1.0,4.0
614,200,589.99,117998.0,1,1,1,1,1,1.0,5.0
615,100,1899.99,189999.0,1,1,1,1,1,1.0,6.0
616,200,2399.99,479997.99999999994,1,1,1,1,1,1.0,6.0
617,0,0.0,0.0,2,0,1,0,1,,
618,0,0.0,0.0,2,0,1,0,1,,
619,0,1289.99,0.0,1,0,0,1,1,1.0,6.0
620,0,1279.0,0.0,1,0,0,1,1,1.0,6.0
621,0,1149.99,0.0,1,0,0,1,1,1.0,6.0
622,0,1229.99,0.0,1,0,0,1,1,1.0,6.0
623,0,0.0,0.0,3,0,1,0,1,,
624,0,1039.99,0.0,1,0,0,1,1,1.0,6.0
625,0,589.99,0.0,1,1,1,1,1,1.0,5.0
626,500,553.7,276850.0,1,1,1,1,1,1.0,5.0
627,500,511.81,255905.0,1,1,1,1,1,1.0,5.0
628,0,0.0,0.0,2,0,1,0,1,,
629,0,0.0,0.0,2,0,1,0,1,,
630,0,0.0,0.0,2,0,1,0,1,,
631,100,549.99,54999.0,1,1,1,1,1,1.0,5.0
632,0,999.99,0.0,1,1,1,1,1,1.0,5.0
633,50,1249.99,62499.5,1,0,0,1,1,1.0,6.0
634,0,1624.99,0.0,1,0,0,1,1,1.0,6.0
635,0,1549.0,0.0,1,0,0,1,1,1.0,6.0
636,0,1649.0,0.0,1,0,0,1,1,1.0,6.0
637,0,0.0,0.0,3,0,1,0,1,,
638,0,674.49,0.0,1,1,1,1,1,1.0,5.0
639,50,699.99,34999.5,1,1,1,1,1,1.0,5.0
640,1000,559.99,559990.0,1,1,1,1,1,1.0,5.0
641,1000,562.99,562990.0,1,1,1,1,1,1.0,5.0
642,200,689.2,137840.0,1,1,1,1,1,1.0,5.0
643,50,789.0,39450.0,1,1,1,1,1,1.0,5.0
644,0,1099.0,0.0,1,1,1,1,1,1.0,6.0
645,200,849.0,169800.0,1,1,1,1,1,1.0,5.0
646,2000,551.0,1102000.0,1,1,1,1,1,1.0,5.0
647,0,1166.0,0.0,1,1,1,1,1,1.0,6.0
648,0,991.44,0.0,1,1,1,1,1,1.0,5.0
649,400,649.0,259600.0,1,1,1,1,1,1.0,5.0
650,100,779.73,77973.0,1,1,1,1,1,1.0,5.0
651,0,982.0,0.0,1,1,1,1,1,1.0,5.0
652,1000,656.99,656990.0,1,1,1,1,1,1.0,5.0
653,100,588.99,58899.0,1,1,1,1,1,1.0,5.0
654,0,614.99,0.0,1,0,0,1,1,5.0,5.0
655,0,559.0,0.0,1,0,0,1,1,1.0,5.0
656,0,519.0,0.0,1,0,0,1,1,1.0,5.0
657,0,579.0,0.0,1,0,0,1,1,1.0,5.0
658,0,519.0,0.0,1,0,0,1,1,1.0,5.0
659,0,0.0,0.0,3,0,1,0,1,,
660,0,1999.99,0.0,1,0,0,1,1,1.0,6.0
661,0,649.99,0.0,1,0,0,1,1,1.0,5.0
662,50,749.99,37499.5,1,0,0,1,1,1.0,5.0
663,500,1398.0,699000.0,1,0,0,1,1,1.0,6.0
664,200,547.0,109400.0,1,0,0,1,1,1.0,5.0
665,0,0.0,0.0,2,0,1,0,1,,
666,0,1209.95,0.0,1,0,0,1,1,1.0,6.0
667,0,1349.95,0.0,1,0,0,1,1,1.0,6.0
668,50,544.99,27249.5,1,1,1,1,1,1.0,5.0
669,50,1150.0,57500.0,1,0,0,1,1,1.0,6.0
670,0,1389.0,0.0,1,0,0,1,1,1.0,6.0
671,0,1066.99,0.0,1,0,0,0,1,,6.0
672,50,1049.99,52499.5,1,0,0,1,1,1.0,6.0
673,0,899.99,0.0,1,0,0,1,1,1.0,5.0
674,0,599.99,0.0,1,0,0,1,1,1.0,5.0
675,0,649.99,0.0,1,0,0,1,1,1.0,5.0
676,200,899.99,179998.0,1,0,0,0,1,,5.0
677,200,649.0,129800.0,1,0,0,1,1,1.0,5.0
678,0,1199.99,0.0,1,0,0,1,1,1.0,6.0
679,0,911.24,0.0,1,0,0,1,1,1.0,5.0
680,0,0.0,0.0,2,0,1,0,1,,
681,50,649.0,32450.0,1,0,0,1,1,3.0,5.0
682,0,0.0,0.0,2,0,1,0,1,,
683,0,1869.99,0.0,1,1,1,1,1,1.0,6.0
684,50,409.0,20450.0,1,0,0,1,1,3.0,4.0
685,300,549.97,164991.0,1,0,0,1,1,3.0,5.0
686,0,499.0,0.0,1,0,0,1,1,3.0,4.0
687,0,609.0,0.0,1,0,0,0,1,4.0,5.0
688,300,394.97,118491.00000000001,1,0,0,1,1,3.0,4.0
689,0,0.0,0.0,3,0,1,0,1,,
690,50,339.85,16992.5,1,0,0,1,1,3.0,4.0
691,0,539.99,0.0,1,0,0,1,1,3.0,5.0
692,0,425.93,0.0,1,0,0,1,1,3.0,4.0
693,0,537.15,0.0,1,0,0,1,1,3.0,5.0
694,0,630.41,0.0,1,0,0,1,1,3.0,5.0
695,0,512.59,0.0,1,0,0,1,1,3.0,5.0
696,400,329.99,131996.0,1,1,0,1,1,3.0,4.0
697,0,709.97,0.0,1,0,0,1,1,3.0,5.0
698,400,349.99,139996.0,1,1,0,1,1,3.0,4.0
699,100,394.97,39497.0,1,0,0,1,1,3.0,4.0
700,0,539.0,0.0,1,0,0,0,1,4.0,5.0
701,0,419.99,0.0,1,0,0,1,1,3.0,4.0
702,50,388.11,19405.5,1,0,0,1,1,3.0,4.0
703,0,524.98,0.0,1,0,0,1,1,3.0,5.0
704,0,599.0,0.0,1,0,0,1,1,3.0,5.0
705,0,0.0,0.0,2,0,1,0,1,,
706,0,0.0,0.0,2,0,1,0,1,,
707,0,0.0,0.0,2,0,1,0,1,,
708,0,0.0,0.0,2,0,1,0,1,,
709,0,0.0,0.0,2,0,1,0,1,,
710,0,0.0,0.0,2,0,1,0,1,,
711,50,0.0,0.0,2,0,1,0,1,,
712,0,511.96,0.0,1,0,0,1,1,3.0,5.0
713,100,0.0,0.0,3,0,1,0,1,,
714,0,1399.99,0.0,1,0,0,1,1,1.0,6.0
715,500,992.48,496240.0,1,1,1,1,1,1.0,5.0
716,1000,379.99,379990.0,1,0,0,1,1,5.0,4.0
717,0,339.0,0.0,1,0,0,1,0,8.0,4.0
718,50,0.0,0.0,3,0,1,0,1,,
719,500,379.99,189995.0,1,0,0,1,1,4.0,4.0
120,0,459.0,0.0,1,0,0,1,1,3.0,4.0
121,0,0.0,0.0,2,0,1,0,1,,
122,0,429.99,0.0,1,1,0,1,1,3.0,4.0
123,500,168.96,84480.0,1,1,1,1,1,1.0,2.0
124,50,299.0,14950.0,1,0,0,1,1,4.0,3.0
125,50,206.78,10339.0,1,0,0,1,1,3.0,3.0
126,0,0.0,0.0,2,0,1,0,1,,
127,0,575.0,0.0,1,0,0,1,1,3.0,5.0
128,100,0.0,0.0,3,0,1,0,1,,
129,100,554.99,55499.0,1,0,0,1,1,3.0,5.0
130,0,0.0,0.0,2,0,1,0,1,,
131,0,379.0,0.0,1,0,0,1,1,3.0,4.0
132,0,0.0,0.0,2,0,1,0,1,,
133,0,0.0,0.0,2,0,1,0,1,,
134,300,68.0,20400.0,1,0,0,1,1,3.0,1.0
135,0,0.0,0.0,2,0,1,0,1,,
136,0,0.0,0.0,2,0,1,0,1,,
137,500,78.0,39000.0,1,0,0,1,1,3.0,1.0
138,200,90.0,18000.0,1,0,0,1,1,3.0,1.0
139,0,919.95,0.0,1,0,0,1,1,1.0,5.0
140,50,749.95,37497.5,1,0,0,1,1,1.0,5.0
141,0,699.95,0.0,1,1,1,1,1,1.0,5.0
142,50,403.0,20150.0,1,0,0,1,1,3.0,4.0
143,0,0.0,0.0,2,0,1,0,1,,
144,0,669.99,0.0,1,0,0,1,0,9.0,5.0
145,50,575.0,28750.0,1,0,0,1,0,3.0,5.0
146,0,569.95,0.0,1,0,0,1,1,3.0,5.0
147,0,0.0,0.0,2,0,1,0,1,,
148,0,0.0,0.0,2,0,1,0,1,,
149,0,0.0,0.0,2,0,1,0,1,,
150,0,0.0,0.0,2,0,1,0,1,,
151,100,418.99,41899.0,1,1,1,1,0,3.0,4.0
152,0,99.99,0.0,1,0,0,1,1,3.0,1.0
153,3000,299.99,899970.0,1,1,1,1,1,1.0,3.0
154,300,171.74,51522.0,1,0,0,1,1,3.0,2.0
155,500,75.0,37500.0,1,0,0,1,1,3.0,1.0
156,400,463.99,185596.0,1,0,0,0,1,,4.0
157,0,560.95,0.0,1,0,0,1,1,3.0,5.0
158,100,299.99,29999.0,1,0,0,1,1,3.0,3.0
159,0,645.0,0.0,1,0,0,1,1,1.0,5.0
160,100,549.0,54900.0,1,0,0,1,1,3.0,5.0
161,0,563.0,0.0,1,0,0,1,1,3.0,5.0
162,50,1089.0,54450.0,1,0,0,0,1,,6.0
163,0,569.0,0.0,1,0,0,1,1,3.0,5.0
164,0,1100.0,0.0,1,0,0,0,1,4.0,6.0
165,100,1099.0,109900.0,1,0,0,0,1,4.0,6.0
166,0,814.0,0.0,1,0,0,0,1,,5.0
167,50,543.4,27170.0,1,0,0,1,1,4.0,5.0
168,500,353.0,176500.0,1,0,0,1,1,3.0,4.0
169,2000,359.67,719340.0,1,0,0,1,1,3.0,4.0
170,0,715.9,0.0,1,0,0,1,1,1.0,5.0
171,200,769.99,153998.0,1,0,0,1,1,1.0,5.0
172,50,949.0,47450.0,1,0,0,1,1,1.0,5.0
173,0,718.0,0.0,1,0,0,1,1,1.0,5.0
174,50,889.0,44450.0,1,0,0,1,1,1.0,5.0
175,0,718.0,0.0,1,0,0,1,1,1.0,5.0
176,50,84.99,4249.5,1,1,0,1,1,3.0,1.0
177,0,1619.0,0.0,1,0,0,0,1,4.0,6.0
178,200,291.85,58370.00000000001,1,1,0,1,1,3.0,3.0
179,0,395.0,0.0,1,0,0,1,1,3.0,4.0
180,0,300.0,0.0,1,0,0,1,1,3.0,3.0
181,0,304.35,0.0,1,0,0,1,1,3.0,4.0
182,50,0.0,0.0,3,0,1,0,1,,
183,50,407.99,20399.5,1,1,0,1,1,3.0,4.0
184,50,389.0,19450.0,1,0,0,1,1,3.0,4.0
185,200,329.85,65970.0,1,0,0,1,1,3.0,4.0
186,200,309.0,61800.0,1,0,0,1,1,3.0,4.0
187,50,386.17,19308.5,1,1,1,1,0,3.0,4.0
188,100,329.0,32900.0,1,0,0,1,1,3.0,4.0
189,100,399.42,39942.0,1,0,0,1,0,3.0,4.0
190,0,0.0,0.0,3,0,1,0,1,,
191,0,0.0,0.0,3,0,1,0,1,,
192,50,399.45,19972.5,1,0,0,1,1,3.0,4.0
193,0,379.97,0.0,1,0,0,1,1,3.0,4.0
194,0,0.0,0.0,2,0,1,0,1,,
195,0,449.0,0.0,1,0,0,1,1,3.0,4.0
196,0,449.0,0.0,1,0,0,1,1,3.0,4.0
197,0,439.0,0.0,1,0,0,1,1,3.0,4.0
198,0,449.0,0.0,1,0,0,1,1,3.0,4.0
199,0,349.0,0.0,1,0,0,1,0,8.0,4.0
200,0,469.99,0.0,1,0,0,1,0,8.0,4.0
201,0,615.0,0.0,1,0,0,1,1,1.0,5.0
202,0,0.0,0.0,2,0,1,0,1,,
203,0,457.0,0.0,1,0,0,1,0,8.0,4.0
204,0,0.0,0.0,2,0,1,0,1,,
205,50,409.98,20499.0,1,0,0,1,1,1.0,4.0
206,0,279.0,0.0,1,0,0,1,0,8.0,3.0
207,0,399.0,0.0,1,0,0,1,0,8.0,4.0
208,0,329.0,0.0,1,0,0,1,0,8.0,4.0
209,0,291.0,0.0,1,0,0,1,0,8.0,3.0
210,0,429.99,0.0,1,0,0,0,1,1.0,4.0
211,0,0.0,0.0,3,0,1,0,1,,
212,50,0.0,0.0,2,0,1,0,1,,
213,0,0.0,0.0,3,0,1,0,1,,
214,300,599.99,179997.0,1,0,0,1,1,1.0,5.0
215,0,1989.0,0.0,1,0,0,1,1,1.0,6.0
216,0,0.0,0.0,3,0,1,0,1,,
217,0,0.0,0.0,2,0,1,0,1,,
218,0,0.0,0.0,2,0,1,0,1,,
219,0,1193.0,0.0,1,0,0,1,1,1.0,6.0
220,0,1249.0,0.0,1,0,0,1,1,1.0,6.0
221,50,0.0,0.0,2,0,1,0,1,,
222,0,329.99,0.0,1,0,0,1,0,8.0,4.0
223,0,2199.0,0.0,1,0,0,1,1,1.0,6.0
224,50,235.42,11771.0,3,1,1,0,1,,3.0
226,50,341.18,17059.0,1,1,1,0,1,,4.0
227,50,169.0,8450.0,1,0,0,1,1,5.0,2.0
228,0,0.0,0.0,2,0,1,0,1,,
229,0,0.0,0.0,2,0,1,0,1,,
230,500,139.69,69845.0,1,0,0,1,1,5.0,2.0
231,200,200.5,40100.0,3,1,1,0,1,,3.0
232,50,0.0,0.0,2,0,1,0,1,,
233,500,188.41,94205.0,3,1,1,0,1,,2.0
234,50,207.46,10373.0,1,0,0,1,1,5.0,3.0
235,0,341.18,0.0,3,1,1,0,1,,4.0
236,50,194.26,9713.0,1,1,1,0,1,,2.0
237,50,208.9,10445.0,1,1,1,0,1,,3.0
238,50,0.0,0.0,2,0,1,0,1,,
239,0,382.35,0.0,1,1,1,1,1,5.0,4.0
240,500,180.85,90425.0,1,0,0,1,1,5.0,2.0
720,0,1449.0,0.0,1,0,0,1,1,1.0,6.0
721,0,0.0,0.0,3,0,1,0,1,,
722,0,1379.0,0.0,1,0,0,1,1,1.0,6.0
723,0,1163.99,0.0,1,0,0,1,1,1.0,6.0
724,0,1279.99,0.0,1,0,0,1,1,1.0,6.0
725,0,1589.99,0.0,1,0,0,1,1,1.0,6.0
726,0,1250.99,0.0,1,0,0,1,1,1.0,6.0
727,0,1149.99,0.0,1,0,0,0,1,,6.0
728,0,349.0,0.0,1,0,0,1,1,1.0,4.0
729,0,273.0,0.0,1,0,0,1,1,1.0,3.0
730,0,0.0,0.0,3,0,1,0,1,,
731,0,273.0,0.0,1,0,0,1,1,1.0,3.0
732,0,339.0,0.0,1,0,0,1,1,1.0,4.0
733,100,598.49,59849.0,1,1,1,1,1,1.0,5.0
734,100,474.99,47499.0,1,1,1,1,1,1.0,4.0
735,0,0.0,0.0,3,0,1,0,1,,
736,100,1379.99,137999.0,1,1,1,1,1,1.0,6.0
737,0,299.0,0.0,1,0,0,1,1,1.0,3.0
738,0,270.0,0.0,1,0,0,1,1,1.0,3.0
739,0,299.0,0.0,1,1,1,1,1,1.0,3.0
740,0,349.0,0.0,1,0,0,1,1,1.0,4.0
741,0,329.0,0.0,1,0,0,0,1,,4.0
742,0,0.0,0.0,3,0,1,0,1,,
743,100,2779.0,277900.0,1,0,0,1,1,1.0,6.0
744,100,1458.16,145816.0,1,1,1,1,1,1.0,6.0
745,0,0.0,0.0,2,0,1,0,1,,
746,0,0.0,0.0,2,0,1,0,1,,
747,50,599.99,29999.5,1,1,1,1,1,1.0,5.0
748,0,339.0,0.0,1,0,0,1,1,1.0,4.0
749,0,289.0,0.0,1,0,0,1,1,1.0,3.0
750,0,340.99,0.0,1,0,0,1,1,1.0,4.0
751,0,329.0,0.0,1,0,0,1,1,1.0,4.0
752,0,449.99,0.0,1,0,0,1,1,1.0,4.0
753,0,0.0,0.0,2,0,1,0,1,,
754,0,669.0,0.0,1,0,0,1,1,3.0,5.0
755,0,0.0,0.0,2,0,1,0,1,,
756,50,549.99,27499.5,1,0,0,1,1,1.0,5.0
757,0,0.0,0.0,2,0,1,0,1,,
758,50,1379.99,68999.5,1,1,1,1,1,1.0,6.0
759,0,0.0,0.0,2,0,1,0,1,,
760,100,567.98,56798.0,1,0,0,1,1,1.0,5.0
761,50,2297.34,114867.0,1,1,1,1,1,1.0,6.0
762,0,579.49,0.0,1,1,1,1,1,1.0,5.0
763,0,895.0,0.0,1,0,0,0,1,,5.0
764,0,733.0,0.0,1,0,0,1,1,1.0,5.0
765,0,559.0,0.0,1,0,0,1,1,1.0,5.0
766,200,629.99,125998.0,1,0,0,1,1,1.0,5.0
767,0,879.0,0.0,1,0,0,1,1,1.0,5.0
768,0,1299.0,0.0,1,0,0,1,1,1.0,6.0
769,0,1899.99,0.0,1,0,0,1,1,1.0,6.0
770,0,2099.99,0.0,1,0,0,1,1,1.0,6.0
771,0,1799.99,0.0,1,0,0,1,1,1.0,6.0
772,0,1699.99,0.0,1,0,0,1,1,1.0,6.0
773,0,859.97,0.0,1,0,0,1,0,8.0,5.0
774,300,374.97,112491.00000000001,1,1,1,1,1,1.0,4.0
775,0,1199.99,0.0,1,0,0,1,1,1.0,6.0
776,50,560.49,28024.5,1,1,1,1,1,1.0,5.0
777,100,629.99,62999.0,1,0,0,1,1,1.0,5.0
778,50,202.99,10149.5,1,0,0,0,1,,3.0
779,0,779.99,0.0,1,0,0,1,1,1.0,5.0
780,0,1959.99,0.0,1,0,0,1,1,1.0,6.0
781,0,1259.99,0.0,1,0,0,1,1,1.0,6.0
782,0,849.99,0.0,1,0,0,1,1,1.0,5.0
783,50,0.0,0.0,2,0,1,0,1,,
784,0,589.99,0.0,1,0,0,1,1,1.0,5.0
785,50,599.99,29999.5,1,0,0,1,1,1.0,5.0
786,0,1089.0,0.0,1,0,0,1,1,1.0,6.0
787,0,1399.0,0.0,1,0,0,1,1,1.0,6.0
788,0,0.0,0.0,2,0,1,0,1,,
789,0,889.99,0.0,1,0,0,1,1,1.0,5.0
790,0,0.0,0.0,2,0,1,0,1,,
791,0,0.0,0.0,2,0,1,0,1,,
792,200,409.99,81998.0,1,0,0,1,1,5.0,4.0
793,0,459.97,0.0,1,0,0,1,1,5.0,4.0
794,300,419.97,125991.00000000001,1,0,0,1,1,5.0,4.0
795,0,579.97,0.0,1,0,0,1,1,5.0,5.0
796,100,379.99,37999.0,1,0,0,1,1,5.0,4.0
797,0,459.97,0.0,1,0,0,1,1,5.0,4.0
798,50,369.99,18499.5,1,0,0,1,1,5.0,4.0
799,0,729.97,0.0,1,0,0,1,1,5.0,5.0
800,0,729.97,0.0,1,0,0,1,1,5.0,5.0
801,100,699.99,69999.0,1,0,0,1,1,1.0,5.0
802,0,0.0,0.0,2,0,1,0,1,,
803,0,1119.99,0.0,1,0,0,1,1,1.0,6.0
804,0,979.0,0.0,1,0,0,1,1,1.0,5.0
805,0,0.0,0.0,3,0,1,0,1,,
806,0,929.99,0.0,1,0,0,1,1,1.0,5.0
807,0,769.99,0.0,1,0,0,1,1,1.0,5.0
808,100,350.0,35000.0,1,0,0,1,1,1.0,4.0
809,0,1189.99,0.0,1,0,0,1,1,1.0,6.0
810,0,1299.0,0.0,1,0,0,1,1,1.0,6.0
811,50,0.0,0.0,3,0,1,0,1,,
812,50,488.88,24444.0,1,0,0,1,1,1.0,4.0
813,0,949.99,0.0,1,0,0,1,1,1.0,5.0
814,0,0.0,0.0,2,0,1,0,1,,
815,0,0.0,0.0,3,0,1,0,1,,
816,0,0.0,0.0,2,0,1,0,1,,
817,0,2299.99,0.0,1,0,0,1,1,1.0,6.0
818,100,664.99,66499.0,1,1,1,1,1,1.0,5.0
819,0,1541.24,0.0,1,0,0,1,1,1.0,6.0
820,100,305.1,30510.000000000004,1,0,0,1,1,1.0,4.0
821,100,305.1,30510.000000000004,1,0,0,1,1,1.0,4.0
822,100,305.1,30510.000000000004,1,0,0,1,1,1.0,4.0
823,0,439.99,0.0,1,0,0,1,1,1.0,4.0
824,0,699.99,0.0,1,0,0,1,1,1.0,5.0
825,100,399.99,39999.0,1,0,0,1,1,1.0,4.0
826,0,1039.99,0.0,1,0,0,1,1,1.0,6.0
827,0,599.99,0.0,1,0,0,1,1,1.0,5.0
828,0,1251.24,0.0,1,0,0,1,1,1.0,6.0
829,0,1819.99,0.0,1,1,1,1,1,1.0,6.0
830,200,163.33,32666.000000000004,1,0,0,1,0,3.0,2.0
831,50,269.99,13499.5,1,0,0,1,1,1.0,3.0
832,0,249.99,0.0,1,0,0,1,1,1.0,3.0
833,100,279.99,27999.0,1,0,0,1,1,1.0,3.0
834,50,299.99,14999.5,1,0,0,1,1,1.0,3.0
835,0,319.99,0.0,1,0,0,1,1,1.0,4.0
836,0,249.99,0.0,1,0,0,1,1,1.0,3.0
837,50,269.99,13499.5,1,0,0,1,1,1.0,3.0
838,0,249.99,0.0,1,0,0,1,1,1.0,3.0
839,100,251.99,25199.0,1,0,0,1,1,1.0,3.0
1,0,0.0,0.0,2,0,1,0,1,,
2,0,0.0,0.0,2,0,1,0,1,,
3,0,0.0,0.0,2,0,1,0,1,,
4,200,109.0,21800.0,1,0,0,1,1,3.0,2.0
5,0,0.0,0.0,2,0,1,0,1,,
6,1000,194.99,194990.0,1,0,0,1,1,3.0,2.0
7,300,109.99,32997.0,1,0,0,1,1,3.0,2.0
8,300,154.44,46332.0,1,0,0,1,1,4.0,2.0
9,50,109.99,5499.5,1,0,0,1,1,3.0,2.0
10,0,295.3,0.0,1,0,0,1,1,4.0,3.0
11,50,155.0,7750.0,1,0,0,0,1,4.0,2.0
12,50,349.0,17450.0,1,0,0,0,1,4.0,4.0
13,0,1299.99,0.0,1,0,0,1,0,8.0,6.0
14,1000,141.0,141000.0,1,0,0,1,1,3.0,2.0
15,100,134.56,13456.0,1,0,0,1,1,3.0,2.0
16,0,249.0,0.0,1,0,0,0,1,4.0,3.0
17,1000,116.0,116000.0,1,0,0,1,1,3.0,2.0
18,0,184.0,0.0,1,0,0,1,1,3.0,2.0
19,0,359.95,0.0,1,0,0,1,1,3.0,4.0
20,500,136.0,68000.0,1,0,0,1,1,4.0,2.0
21,500,162.99,81495.0,1,0,0,1,1,4.0,2.0
22,6000,115.98,695880.0,1,0,0,1,1,3.0,2.0
23,500,124.99,62495.0,1,0,0,1,1,3.0,2.0
24,4000,133.72,534880.0,1,0,0,1,1,3.0,2.0
25,300,299.0,89700.0,1,1,1,1,0,3.0,3.0
26,0,399.0,0.0,1,0,0,1,1,1.0,4.0
27,0,0.0,0.0,2,0,1,0,1,,
28,100,130.44,13044.0,1,0,0,1,0,3.0,2.0
29,500,269.96,134980.0,1,0,0,1,1,3.0,3.0
30,300,279.12,83736.0,1,0,0,1,1,3.0,3.0
31,0,0.0,0.0,2,0,1,0,1,,
32,0,1599.99,0.0,1,0,0,1,0,8.0,6.0
33,100,198.99,19899.0,1,0,0,1,1,3.0,2.0
34,0,1141.3,0.0,1,0,0,1,1,1.0,6.0
35,50,680.0,34000.0,1,0,0,1,1,1.0,5.0
36,50,179.0,8950.0,1,0,0,1,1,4.0,2.0
37,100,169.0,16900.0,1,0,0,0,1,,2.0
38,50,0.0,0.0,3,0,1,0,1,,
39,1000,169.0,169000.0,1,0,0,1,1,3.0,2.0
40,200,239.38,47876.0,1,0,0,1,1,4.0,3.0
41,50,159.0,7950.0,1,0,0,1,1,3.0,2.0
42,500,289.03,144515.0,1,0,0,1,1,3.0,3.0
43,0,259.99,0.0,1,0,0,1,1,3.0,3.0
44,50,255.0,12750.0,1,1,0,1,1,3.0,3.0
45,0,259.45,0.0,1,0,0,1,1,3.0,3.0
46,0,219.45,0.0,1,0,0,1,1,4.0,3.0
47,0,218.07,0.0,1,0,0,1,1,4.0,3.0
48,50,219.56,10978.0,1,0,0,1,1,4.0,3.0
49,0,379.0,0.0,1,0,0,0,1,4.0,4.0
50,0,0.0,0.0,2,0,1,0,1,,
51,0,435.0,0.0,1,0,0,1,1,3.0,4.0
52,100,289.6,28960.000000000004,1,0,0,1,1,3.0,3.0
53,0,499.0,0.0,1,0,0,1,0,8.0,4.0
54,0,0.0,0.0,3,0,1,0,1,,
55,0,0.0,0.0,2,0,1,0,1,,
56,50,349.08,17454.0,1,0,0,1,1,3.0,4.0
57,0,0.0,0.0,2,0,1,0,1,,
58,200,29.99,5998.0,1,1,1,1,1,1.0,1.0
59,0,0.0,0.0,2,0,1,0,1,,
60,50,372.0,18600.0,1,0,0,1,1,4.0,4.0
61,50,599.0,29950.0,1,0,0,0,1,4.0,5.0
62,50,309.0,15450.0,1,0,0,1,1,3.0,4.0
63,0,0.0,0.0,2,0,1,0,1,,
64,0,0.0,0.0,2,0,1,0,1,,
65,0,999.99,0.0,1,0,0,1,0,8.0,5.0
66,50,689.0,34450.0,1,0,0,0,1,4.0,5.0
67,100,234.99,23499.0,1,1,0,1,1,3.0,3.0
68,0,549.0,0.0,1,0,0,0,1,4.0,5.0
69,300,478.0,143400.0,1,0,0,1,1,3.0,4.0
70,50,448.95,22447.5,1,0,0,1,1,3.0,4.0
71,0,479.95,0.0,1,0,0,1,1,3.0,4.0
72,50,449.95,22497.5,1,0,0,1,1,3.0,4.0
73,0,514.95,0.0,1,0,0,1,1,3.0,5.0
74,0,494.95,0.0,1,0,0,1,1,3.0,4.0
75,50,479.95,23997.5,1,0,0,1,1,3.0,4.0
76,0,469.95,0.0,1,0,0,1,1,3.0,4.0
77,0,539.95,0.0,1,0,0,1,1,3.0,5.0
78,0,509.95,0.0,1,0,0,0,1,,5.0
79,0,509.95,0.0,1,0,0,1,1,3.0,5.0
80,50,455.0,22750.0,1,0,0,0,1,4.0,4.0
81,500,319.06,159530.0,1,0,0,1,1,3.0,4.0
82,50,469.95,23497.5,1,0,0,1,1,3.0,4.0
83,500,73.97,36985.0,1,0,0,1,1,3.0,1.0
84,50,385.99,19299.5,1,0,0,1,1,3.0,4.0
85,0,514.95,0.0,1,0,0,1,1,3.0,5.0
86,50,319.0,15950.0,1,1,0,1,1,3.0,4.0
87,100,489.95,48995.0,1,0,0,1,1,3.0,4.0
88,500,399.0,199500.0,1,0,0,1,1,3.0,4.0
89,200,369.16,73832.0,1,0,0,1,1,3.0,4.0
90,0,539.95,0.0,1,0,0,1,1,3.0,5.0
91,50,479.0,23950.0,1,0,0,1,1,3.0,4.0
92,0,579.95,0.0,1,0,0,1,1,3.0,5.0
93,500,355.0,177500.0,1,0,0,1,1,3.0,4.0
94,100,279.0,27900.0,1,0,0,1,1,3.0,3.0
95,100,297.0,29700.0,1,0,0,1,1,3.0,3.0
96,50,399.03,19951.5,1,0,0,1,1,3.0,4.0
97,0,0.0,0.0,2,0,1,0,1,,
98,50,344.0,17200.0,1,0,0,1,1,3.0,4.0
99,1000,58.91,58910.0,1,0,0,1,1,3.0,1.0
100,1000,285.0,285000.0,1,0,0,1,1,3.0,3.0
101,200,289.0,57800.0,1,0,0,1,1,3.0,3.0
102,400,299.0,119600.0,1,0,0,1,1,3.0,3.0
103,100,339.0,33900.0,1,0,0,1,1,3.0,4.0
104,200,279.0,55800.0,1,0,0,1,1,3.0,3.0
105,50,389.0,19450.0,1,0,0,0,1,4.0,4.0
106,0,459.95,0.0,1,0,0,1,1,3.0,4.0
107,500,404.0,202000.0,1,0,0,1,1,3.0,4.0
108,300,419.07,125721.0,1,0,0,1,1,3.0,4.0
109,400,447.94,179176.0,1,0,0,1,1,4.0,4.0
110,0,379.0,0.0,1,0,0,1,1,3.0,4.0
111,50,455.0,22750.0,1,0,0,0,1,4.0,4.0
